timestamp,bot_name,request_count,host,path
2026-02-26T22:00:00Z - 2026-02-26T23:00:00Z,Bingbot,1,boazsobrado.com
2026-02-26T22:00:00Z - 2026-02-26T23:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-26T22:00:00Z - 2026-02-26T23:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-26T22:00:00Z - 2026-02-26T23:00:00Z,Meta AI,2,boazsobrado.com
2026-02-27T01:00:00Z - 2026-02-27T02:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-27T01:00:00Z - 2026-02-27T02:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T03:00:00Z - 2026-02-27T04:00:00Z,Bingbot,4,boazsobrado.com
2026-02-27T03:00:00Z - 2026-02-27T04:00:00Z,Bytespider,1,boazsobrado.com
2026-02-27T03:00:00Z - 2026-02-27T04:00:00Z,ChatGPT,2,boazsobrado.com
2026-02-27T03:00:00Z - 2026-02-27T04:00:00Z,ClaudeBot,7,boazsobrado.com
2026-02-27T03:00:00Z - 2026-02-27T04:00:00Z,Meta AI,21,boazsobrado.com
2026-02-27T04:00:00Z - 2026-02-27T05:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-27T04:00:00Z - 2026-02-27T05:00:00Z,Bingbot,3,boazsobrado.com
2026-02-27T04:00:00Z - 2026-02-27T05:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-27T04:00:00Z - 2026-02-27T05:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T04:00:00Z - 2026-02-27T05:00:00Z,Meta AI,47,boazsobrado.com
2026-02-27T06:00:00Z - 2026-02-27T07:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-27T06:00:00Z - 2026-02-27T07:00:00Z,ChatGPT,6,boazsobrado.com
2026-02-27T06:00:00Z - 2026-02-27T07:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T06:00:00Z - 2026-02-27T07:00:00Z,Meta AI,54,boazsobrado.com
2026-02-27T07:00:00Z - 2026-02-27T08:00:00Z,Bingbot,2,boazsobrado.com
2026-02-27T07:00:00Z - 2026-02-27T08:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T07:00:00Z - 2026-02-27T08:00:00Z,GPTBot,1,boazsobrado.com
2026-02-27T07:00:00Z - 2026-02-27T08:00:00Z,Meta AI,32,boazsobrado.com
2026-02-27T08:00:00Z - 2026-02-27T09:00:00Z,Amazonbot,7,boazsobrado.com
2026-02-27T08:00:00Z - 2026-02-27T09:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-27T08:00:00Z - 2026-02-27T09:00:00Z,ClaudeBot,9,boazsobrado.com
2026-02-27T09:00:00Z - 2026-02-27T10:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-27T09:00:00Z - 2026-02-27T10:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T09:00:00Z - 2026-02-27T10:00:00Z,Meta AI,14,boazsobrado.com
2026-02-27T10:00:00Z - 2026-02-27T11:00:00Z,Amazonbot,10,boazsobrado.com
2026-02-27T10:00:00Z - 2026-02-27T11:00:00Z,ClaudeBot,1,boazsobrado.com
2026-02-27T13:00:00Z - 2026-02-27T14:00:00Z,Amazonbot,8,boazsobrado.com
2026-02-27T13:00:00Z - 2026-02-27T14:00:00Z,Bytespider,1,www.boazsobrado.com
2026-02-27T14:00:00Z - 2026-02-27T15:00:00Z,Amazonbot,13,boazsobrado.com
2026-02-27T14:00:00Z - 2026-02-27T15:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-27T14:00:00Z - 2026-02-27T15:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T14:00:00Z - 2026-02-27T15:00:00Z,Meta AI,4,boazsobrado.com
2026-02-27T15:00:00Z - 2026-02-27T16:00:00Z,ClaudeBot,5,boazsobrado.com
2026-02-27T15:00:00Z - 2026-02-27T16:00:00Z,Meta AI,8,boazsobrado.com
2026-02-27T16:00:00Z - 2026-02-27T17:00:00Z,Amazonbot,2,boazsobrado.com
2026-02-27T16:00:00Z - 2026-02-27T17:00:00Z,Bingbot,2,boazsobrado.com
2026-02-27T16:00:00Z - 2026-02-27T17:00:00Z,Meta AI,4,boazsobrado.com
2026-02-27T17:00:00Z - 2026-02-27T18:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-27T17:00:00Z - 2026-02-27T18:00:00Z,Bingbot,1,boazsobrado.com
2026-02-27T17:00:00Z - 2026-02-27T18:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-27T17:00:00Z - 2026-02-27T18:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T17:00:00Z - 2026-02-27T18:00:00Z,Meta AI,4,boazsobrado.com
2026-02-27T17:00:00Z - 2026-02-27T18:00:00Z,PerplexityBot,6,boazsobrado.com
2026-02-27T18:00:00Z - 2026-02-27T19:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-27T18:00:00Z - 2026-02-27T19:00:00Z,ChatGPT,1,boazsobrado.com
2026-02-27T18:00:00Z - 2026-02-27T19:00:00Z,ClaudeBot,2,boazsobrado.com
2026-02-27T19:00:00Z - 2026-02-27T20:00:00Z,Amazonbot,1,boazsobrado.com
2026-02-27T19:00:00Z - 2026-02-27T20:00:00Z,Bytespider,1,boazsobrado.com
2026-02-27T19:00:00Z - 2026-02-27T20:00:00Z,Bytespider,1,www.boazsobrado.com
2026-02-27T19:00:00Z - 2026-02-27T20:00:00Z,ChatGPT,3,boazsobrado.com
2026-02-27T19:00:00Z - 2026-02-27T20:00:00Z,Meta AI,4,boazsobrado.com
2026-02-27T20:00:00Z - 2026-02-27T21:00:00Z,Amazonbot,3,boazsobrado.com
2026-02-27T20:00:00Z - 2026-02-27T21:00:00Z,Bytespider,10,boazsobrado.com
2026-02-27T20:00:00Z - 2026-02-27T21:00:00Z,ChatGPT,2,boazsobrado.com
2026-02-27T20:00:00Z - 2026-02-27T21:00:00Z,ClaudeBot,1,boazsobrado.com
2026-02-27T20:00:00Z - 2026-02-27T21:00:00Z,Meta AI,2,boazsobrado.com
2026-02-27T21:00:00Z - 2026-02-27T22:00:00Z,Amazonbot,2,boazsobrado.com
2026-02-27T21:00:00Z - 2026-02-27T22:00:00Z,ClaudeBot,4,boazsobrado.com
2026-02-27T21:00:00Z - 2026-02-27T22:00:00Z,Meta AI,4,boazsobrado.com
